   215/799     1.89G   0.02194   0.09743         0    0.1194       194       320    0.8362    0.9599    0.9731    0.7616   0.02022   0.08626         0
   216/799     1.89G   0.02026   0.09072         0     0.111       111       320     0.841    0.9569    0.9748    0.7714   0.01978   0.08615         0
   217/799     1.89G   0.02026   0.09195         0    0.1122       184       320     0.834     0.958    0.9747     0.767   0.01991   0.08814         0
   218/799     1.89G   0.02049   0.09231         0    0.1128       106       320     0.819    0.9669    0.9748    0.7634   0.01975    0.0841         0
   219/799     1.89G   0.02107   0.09458         0    0.1157       136       320    0.8173    0.9688    0.9783    0.7642   0.01984   0.08482         0
   220/799     1.89G   0.02116   0.09494         0    0.1161        90       320     0.827    0.9599    0.9744    0.7627   0.02049   0.08823         0
   221/799     1.89G   0.01998   0.09311         0    0.1131       212       320    0.8299    0.9599    0.9747    0.7697   0.01965   0.08744         0
   222/799     1.89G   0.02103   0.09608         0    0.1171       140       320    0.8252    0.9631    0.9734    0.7772    0.0194   0.08528         0
   223/799     1.89G   0.02101   0.09372         0    0.1147       173       320     0.825    0.9535    0.9707    0.7605   0.01974   0.08684         0
   224/799     1.89G   0.02088   0.09103         0    0.1119       239       320    0.8246    0.9599     0.973    0.7602   0.02008   0.08595         0
   225/799     1.89G    0.0208   0.09282         0    0.1136       134       320     0.818    0.9637    0.9748    0.7655   0.01955   0.08383         0
   226/799     1.89G   0.02068   0.09161         0    0.1123       186       320    0.8127    0.9682    0.9761    0.7688   0.01979   0.08448         0
   227/799     1.89G   0.01998    0.0926         0    0.1126       148       320     0.834    0.9561     0.973    0.7652   0.01994   0.08806         0
   228/799     1.89G   0.01996   0.08793         0    0.1079       102       320    0.8185     0.965    0.9736    0.7633   0.01946   0.08526         0
   229/799     1.89G    0.0202   0.08992         0    0.1101       184       320    0.8151    0.9669    0.9727    0.7594   0.01961    0.0849         0
   230/799     1.89G   0.02069   0.09299         0    0.1137       126       320    0.8144    0.9599    0.9688    0.7513   0.02044   0.08784         0
   231/799     1.89G   0.02158   0.09741         0     0.119       223       320    0.7897    0.9613    0.9693     0.757   0.01991   0.08377         0
   232/799     1.89G   0.01995   0.08977         0    0.1097       199       320    0.8392    0.9606    0.9724    0.7583   0.02001   0.08479         0
   233/799     1.89G   0.02203   0.09887         0    0.1209       177       320    0.8434    0.9522    0.9691    0.7536   0.02031   0.08826         0
   234/799     1.89G   0.02014   0.09643         0    0.1166       274       320    0.8114    0.9643      0.97    0.7513   0.02036    0.0853         0
   235/799     1.89G   0.02127   0.08999         0    0.1113       128       320    0.8342    0.9561    0.9709    0.7585   0.02012   0.08619         0
   236/799     1.89G   0.02098   0.09359         0    0.1146        72       320    0.8059    0.9611    0.9717    0.7588   0.02026   0.08642         0
   237/799     1.89G   0.02072   0.09562         0    0.1163       146       320    0.8042    0.9631    0.9765    0.7663   0.01962   0.08526         0
   238/799     1.89G   0.02174   0.09652         0    0.1183       261       320    0.7811    0.9624    0.9711    0.7547   0.02001   0.08646         0
   239/799     1.89G   0.02017   0.08932         0    0.1095       210       320    0.8032    0.9669    0.9752    0.7635   0.01965   0.08413         0
   240/799     1.89G   0.02022   0.09123         0    0.1115       206       320    0.8043    0.9682    0.9748    0.7627   0.02021   0.08458         0
   241/799     1.89G   0.02079   0.09277         0    0.1136       166       320    0.8033    0.9732    0.9768    0.7674   0.01949   0.08236         0
   242/799     1.89G   0.02013   0.09516         0    0.1153       108       320    0.8235    0.9701    0.9782    0.7696   0.01966   0.08288         0
   243/799     1.89G   0.01959    0.0864         0     0.106        90       320    0.8088     0.965    0.9744    0.7657   0.02005   0.08451         0
   244/799     1.89G   0.02059   0.09345         0     0.114       333       320    0.8054    0.9611    0.9717    0.7555   0.02031   0.08598         0
   245/799     1.89G   0.02057   0.09464         0    0.1152       328       320    0.7992     0.965    0.9727    0.7509   0.02001   0.08516         0
   246/799     1.89G   0.01977   0.09295         0    0.1127       137       320    0.8231    0.9618     0.972     0.752   0.02052   0.08673         0
   247/799     1.89G   0.02042   0.09343         0    0.1139       151       320    0.8365    0.9592    0.9739    0.7659   0.01972   0.08469         0
   248/799     1.89G   0.02076   0.09395         0    0.1147       144       320    0.8094    0.9599    0.9706    0.7623   0.01944    0.0855         0
   249/799     1.89G   0.02079   0.09255         0    0.1133       163       320    0.8181    0.9586      0.97    0.7583   0.02042    0.0874         0
   250/799     1.89G   0.02063     0.097         0    0.1176       106       320     0.801    0.9618    0.9712    0.7688   0.01949   0.08389         0
   251/799     1.89G   0.01974   0.08948         0    0.1092       191       320    0.8054    0.9669    0.9716    0.7611   0.01965   0.08334         0
   252/799     1.89G   0.01933   0.08758         0    0.1069       158       320    0.8272    0.9599    0.9722    0.7618    0.0196   0.08667         0
   253/799     1.89G   0.01928   0.08949         0    0.1088       144       320    0.8301    0.9624    0.9725    0.7626    0.0194   0.08635         0
   254/799     1.89G   0.02008    0.0899         0      0.11       134       320    0.8065    0.9662    0.9754    0.7665   0.01918   0.08397         0
   255/799     1.89G   0.02056   0.09273         0    0.1133       117       320    0.8038    0.9656    0.9754    0.7692   0.01908   0.08386         0
   256/799     1.89G   0.01985   0.08697         0    0.1068       216       320    0.8069    0.9675    0.9771    0.7646   0.01963   0.08474         0
   257/799     1.89G   0.02064    0.0954         0     0.116       133       320     0.816    0.9618    0.9734    0.7657   0.01959   0.08669         0
   258/799     1.89G   0.02041   0.09158         0     0.112       130       320    0.8536    0.9624    0.9766    0.7716   0.01916   0.08505         0
   259/799     1.89G   0.01967   0.08909         0    0.1088       144       320     0.833    0.9611    0.9755    0.7715   0.01903   0.08413         0
   260/799     1.89G   0.01953   0.09159         0    0.1111       286       320     0.837     0.965    0.9756    0.7723   0.01883   0.08284         0
   261/799     1.89G   0.01935   0.08868         0     0.108       106       320    0.8263    0.9675     0.976    0.7669   0.01958   0.08508         0
   262/799     1.89G   0.01943   0.09335         0    0.1128       155       320    0.8357    0.9669    0.9769    0.7707   0.01936   0.08409         0
   263/799     1.89G   0.02037   0.09502         0    0.1154       163       320    0.8374    0.9669    0.9807     0.774   0.01936    0.0832         0
   264/799     1.89G    0.0192    0.0897         0    0.1089       149       320    0.8439    0.9694    0.9799    0.7724   0.01942   0.08245         0
   265/799     1.89G   0.02039   0.09356         0    0.1139       286       320    0.8362    0.9701    0.9798    0.7764   0.01954   0.08262         0
   266/799     1.89G   0.01938   0.08951         0    0.1089       164       320    0.8546    0.9656    0.9798    0.7856   0.01908   0.08214         0
   267/799     1.89G    0.0198   0.08934         0    0.1091       103       320    0.8382    0.9656    0.9783    0.7856   0.01881   0.08167         0
   268/799     1.89G   0.02032   0.09286         0    0.1132       145       320     0.822    0.9631    0.9754    0.7777   0.01921    0.0831         0
   269/799     1.89G   0.01998   0.08825         0    0.1082       288       320    0.8273     0.965    0.9758     0.775   0.01919   0.08341         0
   270/799     1.89G   0.01923   0.08671         0    0.1059       123       320    0.8314    0.9656    0.9763    0.7745   0.01906    0.0832         0
   271/799     1.89G   0.01946    0.0918         0    0.1113       217       320    0.8172    0.9656    0.9738     0.771   0.01933   0.08327         0
   272/799     1.89G   0.01981   0.09089         0    0.1107       122       320    0.8244    0.9567    0.9727    0.7695   0.01922   0.08292         0
   273/799     1.89G   0.01925   0.09094         0    0.1102        91       320    0.8224    0.9694    0.9783    0.7801   0.01898   0.08105         0
   274/799     1.89G   0.01934   0.08603         0    0.1054       104       320    0.8285     0.972    0.9788    0.7764   0.01891   0.08072         0
   275/799     1.89G   0.01948   0.08687         0    0.1063       143       320    0.8272    0.9682    0.9766    0.7756   0.01899    0.0821         0
   276/799     1.89G   0.01921    0.0876         0    0.1068       214       320    0.8143    0.9694    0.9795    0.7769    0.0192   0.08386         0
   277/799     1.89G   0.01915   0.09073         0    0.1099       251       320     0.824    0.9662    0.9783    0.7767   0.01906   0.08354         0
   278/799     1.89G   0.01994   0.08961         0    0.1096       209       320    0.8485    0.9631    0.9777    0.7622   0.01947   0.08423         0
   279/799     1.89G   0.01886   0.09058         0    0.1094       140       320    0.8289    0.9567    0.9736    0.7688   0.01968   0.08644         0
   280/799     1.89G   0.01931   0.08754         0    0.1068       114       320     0.838    0.9554    0.9749    0.7788   0.01974   0.08866         0
   281/799     1.89G   0.01969      0.09         0    0.1097       142       320    0.8269    0.9669    0.9755    0.7801   0.01946   0.08641         0
   282/799     1.89G   0.01899   0.08773         0    0.1067       238       320    0.8361    0.9611    0.9761    0.7769   0.01975   0.08831         0
   283/799     1.89G   0.01911   0.08686         0     0.106       232       320    0.8402    0.9631    0.9744    0.7811   0.01885   0.08235         0
   284/799     1.89G    0.0194   0.08631         0    0.1057       174       320    0.8426    0.9637    0.9772    0.7782   0.01901   0.08341         0
   285/799     1.89G   0.01939   0.09076         0    0.1101       240       320    0.8241    0.9682    0.9758    0.7681   0.01874   0.08281         0
   286/799     1.89G   0.01864   0.08569         0    0.1043       178       320    0.8196    0.9662    0.9746    0.7717   0.01881   0.08343         0
   287/799     1.89G   0.01952   0.08737         0    0.1069       221       320    0.8195    0.9669    0.9778    0.7718   0.01916   0.08367         0
   288/799     1.89G   0.01894   0.08601         0     0.105       201       320    0.8409    0.9662    0.9732    0.7685   0.01925   0.08317         0
   289/799     1.89G   0.01878   0.08636         0    0.1051       108       320    0.8345     0.965    0.9742    0.7742   0.01867   0.08233         0
   290/799     1.89G    0.0194   0.08624         0    0.1056       120       320    0.8324    0.9707    0.9783    0.7724   0.01879   0.08189         0
   291/799     1.89G   0.01904   0.08842         0    0.1075       142       320    0.8021    0.9707    0.9766    0.7641   0.01916    0.0827         0
   292/799     1.89G   0.01996   0.09211         0    0.1121       171       320    0.8118    0.9726    0.9763    0.7617   0.01965   0.08285         0
   293/799     1.89G   0.01957   0.09088         0    0.1105       128       320    0.8203    0.9726    0.9776    0.7703   0.01954    0.0826         0
   294/799     1.89G   0.01818   0.08125         0   0.09943        84       320    0.8201    0.9701    0.9796    0.7752   0.01907   0.08293         0
   295/799     1.89G   0.01871   0.08386         0    0.1026        97       320    0.8341      0.97    0.9787    0.7775   0.01872   0.08099         0
   296/799     1.89G    0.0184   0.08818         0    0.1066       198       320    0.8351    0.9682    0.9788     0.777   0.01889    0.0819         0
   297/799     1.89G   0.01934   0.08841         0    0.1078       129       320    0.8238     0.958    0.9733    0.7697    0.0194   0.08473         0
   298/799     1.89G   0.01934   0.08839         0    0.1077       126       320    0.8282     0.965    0.9754    0.7727   0.01876   0.08178         0
   299/799     1.89G   0.01895   0.08475         0    0.1037       195       320    0.8341    0.9707    0.9789    0.7734    0.0187   0.08135         0
   300/799     1.89G   0.01886   0.08923         0    0.1081       226       320    0.8367    0.9656    0.9781    0.7778   0.01848   0.08117         0
   301/799     1.89G   0.01919   0.08935         0    0.1085       227       320    0.8177    0.9643    0.9778    0.7793   0.01879   0.08275         0
   302/799     1.89G   0.01893   0.08616         0    0.1051       118       320    0.8403    0.9707    0.9814     0.786   0.01863   0.08077         0
   303/799     1.89G   0.01896   0.08866         0    0.1076       209       320    0.8354    0.9682    0.9781    0.7837   0.01853   0.07987         0
   304/799     1.89G   0.01909   0.08614         0    0.1052       174       320    0.8388    0.9713    0.9814    0.7891   0.01841   0.07985         0
   305/799     1.89G   0.01848   0.08681         0    0.1053       127       320    0.8347    0.9707    0.9816    0.7868    0.0185   0.07996         0
   306/799     1.89G   0.01872    0.0867         0    0.1054       147       320    0.8417    0.9713    0.9799    0.7963   0.01823   0.07986         0
   307/799     1.89G   0.01932   0.08594         0    0.1053       127       320    0.8344    0.9669    0.9789    0.7864   0.01889   0.08032         0
   308/799     1.89G   0.01863   0.08894         0    0.1076       103       320    0.8442    0.9731    0.9811    0.7863   0.01863   0.08094         0
   309/799     1.89G   0.01892   0.08967         0    0.1086       336       320    0.8353    0.9732    0.9808    0.7868   0.01842   0.08028         0
   310/799     1.89G   0.01947   0.09016         0    0.1096       166       320    0.8297    0.9694    0.9773    0.7811   0.01826   0.08024         0
   311/799     1.89G   0.01915   0.09193         0    0.1111       259       320     0.831    0.9701      0.98    0.7796   0.01853   0.08056         0
   312/799     1.89G   0.01827   0.08545         0    0.1037       110       320    0.8196    0.9713    0.9802    0.7807   0.01906   0.08244         0
   313/799     1.89G   0.01876   0.08501         0    0.1038       154       320     0.845    0.9701    0.9799     0.782     0.019   0.08422         0
   314/799     1.89G   0.01894   0.08806         0     0.107       250       320    0.8284    0.9688    0.9788    0.7832   0.01894    0.0841         0
   315/799     1.89G   0.01846   0.08778         0    0.1062        89       320    0.8325    0.9682    0.9742    0.7801   0.01854   0.08205         0
   316/799     1.89G   0.01854   0.08339         0    0.1019       118       320    0.8398    0.9637    0.9773     0.789   0.01868   0.08161         0
   317/799     1.89G   0.01912   0.08703         0    0.1062       195       320    0.8386    0.9707    0.9794    0.7859    0.0188   0.08007         0
   318/799     1.89G   0.01769   0.08487         0    0.1026       256       320    0.8427    0.9701    0.9798     0.786   0.01874   0.08016         0
   319/799     1.89G   0.01817   0.08589         0    0.1041       156       320    0.8492    0.9631     0.978    0.7864   0.01904   0.08322         0
   320/799     1.89G   0.01857    0.0856         0    0.1042       133       320    0.8419    0.9701    0.9801    0.7848   0.01868   0.08064         0
   321/799     1.89G   0.01919   0.08967         0    0.1089       144       320    0.8296    0.9682    0.9783    0.7832   0.01874   0.08042         0
   322/799     1.89G   0.01869   0.08639         0    0.1051       134       320    0.8002    0.9682    0.9735     0.773   0.01857   0.08156         0
   323/799     1.89G   0.01859   0.08548         0    0.1041       148       320    0.7949    0.9675     0.973    0.7726   0.01872   0.08111         0
   324/799     1.89G   0.01832   0.08537         0    0.1037       171       320    0.8124     0.972     0.976    0.7716   0.01865   0.08065         0
   325/799     1.89G   0.01815   0.08664         0    0.1048       138       320    0.8349    0.9688     0.976    0.7755   0.01904    0.0834         0
   326/799     1.89G   0.01974   0.09082         0    0.1106       115       320    0.8408    0.9637    0.9768    0.7813   0.01956     0.088         0
   327/799     1.89G   0.01837   0.08899         0    0.1074       149       320    0.8368     0.965    0.9779    0.7808   0.01904   0.08594         0
   328/799     1.89G   0.01825   0.08659         0    0.1048       285       320    0.8372    0.9632    0.9767    0.7838   0.01938   0.08514         0
   329/799     1.89G   0.01836   0.08426         0    0.1026       151       320    0.8407     0.965    0.9778     0.788   0.01875   0.08447         0
   330/799     1.89G    0.0182   0.08758         0    0.1058       244       320    0.8407    0.9675    0.9801    0.7825    0.0186   0.08388         0
   331/799     1.89G   0.01905   0.08952         0    0.1086       204       320    0.8412    0.9675    0.9792    0.7847   0.01836   0.08162         0
   332/799     1.89G   0.01832   0.08671         0     0.105       198       320    0.8272    0.9675    0.9776    0.7851   0.01844   0.08185         0
   333/799     1.89G   0.01849   0.08699         0    0.1055       132       320    0.8323    0.9677    0.9761    0.7805   0.01846   0.08323         0
   334/799     1.89G   0.01873   0.08827         0     0.107       219       320    0.8442    0.9637    0.9739    0.7761   0.01891   0.08476         0
   335/799     1.89G   0.01837   0.08682         0    0.1052       139       320    0.8372    0.9656    0.9762    0.7784   0.01883   0.08492         0
   336/799     1.89G    0.0188     0.085         0    0.1038       194       320     0.837    0.9669    0.9745    0.7716   0.01922   0.08634         0
   337/799     1.89G   0.01831   0.08602         0    0.1043       158       320    0.8277    0.9662    0.9763    0.7705   0.01896   0.08286         0
   338/799     1.89G   0.01907   0.08743         0    0.1065       224       320    0.8516    0.9688    0.9789    0.7773   0.01884   0.08276         0
   339/799     1.89G   0.01848   0.08665         0    0.1051       140       320    0.8519    0.9624    0.9735    0.7734   0.01898   0.08463         0
   340/799     1.89G   0.01821   0.08631         0    0.1045       238       320    0.8455    0.9554    0.9738    0.7821   0.01934   0.08743         0
   341/799     1.89G   0.01842   0.08232         0    0.1007       127       320    0.8443    0.9599    0.9733    0.7817   0.01902   0.08563         0
   342/799     1.89G   0.01824   0.08345         0    0.1017       119       320    0.8334    0.9622    0.9736    0.7802   0.01894   0.08433         0
   343/799     1.89G   0.01928   0.08815         0    0.1074       232       320    0.8311    0.9651    0.9763    0.7772   0.01875   0.08286         0
   344/799     1.89G    0.0181   0.08159         0   0.09969        97       320    0.8455    0.9669    0.9788    0.7855   0.01885   0.08325         0
   345/799     1.89G   0.01901   0.08759         0    0.1066       304       320    0.8405    0.9656    0.9783    0.7851   0.01888   0.08371         0
   346/799     1.89G   0.01821   0.09073         0    0.1089       250       320     0.829    0.9669    0.9783    0.7876   0.01857   0.08398         0
   347/799     1.89G   0.01843   0.08333         0    0.1018       155       320    0.8351    0.9618    0.9735    0.7838   0.01865   0.08405         0
   348/799     1.89G   0.01875   0.08461         0    0.1034       194       320    0.8442    0.9669    0.9751    0.7872   0.01841   0.08155         0
   349/799     1.89G   0.01799   0.08655         0    0.1045       150       320     0.841    0.9688    0.9802    0.7917   0.01824   0.08097         0
   350/799     1.89G   0.01828     0.084         0    0.1023       175       320    0.8248    0.9675    0.9788      0.79   0.01849   0.08264         0
   351/799     1.89G   0.01827   0.08683         0    0.1051       248       320    0.8319    0.9669    0.9771    0.7864   0.01909   0.08479         0
   352/799     1.89G   0.01839   0.08214         0    0.1005       143       320    0.8331    0.9669    0.9763    0.7834   0.01907   0.08483         0
   353/799     1.89G   0.01756   0.08516         0    0.1027       143       320    0.8315    0.9732    0.9781      0.78   0.01904   0.08408         0
   354/799     1.89G   0.01814   0.08049         0   0.09863       146       320    0.8288     0.971    0.9776    0.7865   0.01837   0.08138         0
   355/799     1.89G   0.01848   0.08788         0    0.1064       211       320    0.8276    0.9745    0.9794     0.788   0.01787   0.08062         0
   356/799     1.89G   0.01851   0.08716         0    0.1057        90       320    0.8327    0.9745    0.9816    0.7878   0.01807   0.07949         0
   357/799     1.89G   0.01746   0.08434         0    0.1018       224       320    0.8383    0.9701    0.9792    0.7896   0.01804   0.08128         0
   358/799     1.89G   0.01792   0.08454         0    0.1025       143       320    0.8321    0.9707    0.9783    0.7903   0.01798   0.08121         0
   359/799     1.89G   0.01809    0.0854         0    0.1035       210       320    0.8287     0.972    0.9813    0.7918   0.01808    0.0806         0
   360/799     1.89G   0.01825   0.08812         0    0.1064       185       320     0.834     0.972    0.9812    0.7906   0.01801   0.08043         0
   361/799     1.89G   0.01819   0.08659         0    0.1048       184       320     0.827    0.9694    0.9794    0.7898   0.01806   0.08024         0
   362/799     1.89G   0.01794   0.08528         0    0.1032       186       320     0.833    0.9713    0.9809    0.7822   0.01814   0.08124         0
   363/799     1.89G   0.01765   0.08326         0    0.1009       169       320     0.841    0.9662    0.9783    0.7879   0.01847   0.08118         0
   364/799     1.89G   0.01835   0.08495         0    0.1033       150       320     0.849    0.9688    0.9811    0.7961   0.01835   0.07991         0
   365/799     1.89G    0.0177   0.08857         0    0.1063       178       320    0.8409    0.9732    0.9806    0.7861   0.01842   0.08026         0
   366/799     1.89G   0.01821   0.08877         0     0.107       233       320    0.8265    0.9701    0.9768    0.7815   0.01868   0.08128         0
   367/799     1.89G   0.01784   0.08424         0    0.1021       145       320     0.827    0.9618    0.9756    0.7852   0.01879   0.08341         0
   368/799     1.89G    0.0179   0.08377         0    0.1017        94       320     0.831    0.9611    0.9755    0.7853   0.01894   0.08551         0
   369/799     1.89G   0.01813   0.08381         0    0.1019       170       320    0.8355    0.9611    0.9766    0.7878   0.01909   0.08595         0
   370/799     1.89G   0.01799   0.08505         0     0.103       187       320    0.8493    0.9618    0.9763    0.7869   0.01904   0.08631         0
   371/799     1.89G   0.01746   0.08181         0   0.09927       142       320    0.8417    0.9611    0.9745    0.7771   0.01898   0.08502         0
   372/799     1.89G   0.01758   0.08535         0    0.1029       187       320    0.8426    0.9624    0.9749    0.7792   0.01884   0.08396         0
   373/799     1.89G   0.01823   0.08447         0    0.1027       144       320    0.8564    0.9662    0.9783    0.7873   0.01905   0.08424         0
   374/799     1.89G   0.01737   0.08286         0    0.1002       148       320    0.8503    0.9643    0.9793    0.7919   0.01874   0.08354         0
   375/799     1.89G   0.01761   0.08486         0    0.1025       131       320    0.8457    0.9602    0.9754    0.7875   0.01897   0.08376         0
   376/799     1.89G   0.01856   0.08465         0    0.1032       219       320    0.8476    0.9618    0.9773    0.7882   0.01867   0.08319         0
   377/799     1.89G   0.01783   0.08376         0    0.1016       111       320    0.8406    0.9662    0.9777    0.7886   0.01852   0.08204         0
   378/799     1.89G   0.01787   0.08553         0    0.1034        91       320    0.8429    0.9618    0.9765    0.7894   0.01834   0.08214         0
   379/799     1.89G   0.01851   0.08455         0    0.1031       172       320    0.8401    0.9631    0.9767    0.7858   0.01841   0.08223         0
   380/799     1.89G   0.01835    0.0897         0     0.108       173       320    0.8308    0.9637    0.9786     0.787   0.01847   0.08306         0
   381/799     1.89G   0.01817   0.08585         0     0.104        90       320    0.8352    0.9611    0.9781     0.792   0.01849   0.08286         0
   382/799     1.89G   0.01765    0.0843         0    0.1019       124       320    0.8455    0.9631    0.9796    0.7976   0.01826   0.08178         0
   383/799     1.89G   0.01779   0.08161         0    0.0994       151       320    0.8462    0.9669    0.9802    0.7968   0.01826   0.08095         0
   384/799     1.89G   0.01748   0.08436         0    0.1018       112       320    0.8497    0.9611    0.9775    0.7954   0.01822   0.08169         0
   385/799     1.89G   0.01764    0.0882         0    0.1058       146       320    0.8429    0.9637    0.9772    0.7942   0.01807   0.08098         0
   386/799     1.89G   0.01767   0.08054         0   0.09821       332       320     0.845    0.9586    0.9761    0.7895   0.01824   0.08222         0
   387/799     1.89G   0.01781   0.08125         0   0.09906       136       320    0.8549    0.9592    0.9768    0.7939   0.01811    0.0803         0
   388/799     1.89G    0.0174   0.08071         0    0.0981       200       320    0.8471    0.9688    0.9796    0.7978   0.01802   0.07815         0
   389/799     1.89G   0.01754   0.08538         0    0.1029       184       320    0.8338    0.9701    0.9796    0.7939   0.01829   0.07986         0
   390/799     1.89G   0.01699   0.07757         0   0.09456       114       320    0.8414    0.9631    0.9776    0.7924    0.0182   0.08065         0
   391/799     1.89G    0.0176   0.08298         0    0.1006       116       320    0.8459    0.9669    0.9783    0.7936   0.01801   0.08048         0
   392/799     1.89G    0.0173     0.083         0    0.1003       179       320    0.8376    0.9675    0.9787       0.8   0.01765   0.07993         0
   393/799     1.89G   0.01762     0.089         0    0.1066       209       320    0.8326    0.9688    0.9794    0.7968   0.01751   0.08141         0
   394/799     1.89G    0.0173   0.08579         0    0.1031       261       320    0.8386    0.9675    0.9772    0.7901   0.01792   0.08255         0
   395/799     1.89G   0.01763   0.08599         0    0.1036       169       320    0.8286    0.9688    0.9777    0.7963   0.01804   0.08142         0
   396/799     1.89G   0.01746   0.07915         0   0.09661       137       320    0.8262    0.9631    0.9773    0.7954   0.01812   0.08145         0
   397/799     1.89G   0.01707   0.07986         0   0.09693       110       320    0.8386    0.9662    0.9784    0.7903   0.01809   0.08137         0
   398/799     1.89G   0.01729   0.08103         0   0.09831       109       320    0.8331    0.9682     0.979    0.7937   0.01787    0.0814         0
   399/799     1.89G   0.01738   0.08394         0    0.1013       188       320    0.8373    0.9638     0.979    0.7949   0.01802   0.08225         0
   400/799     1.89G    0.0171   0.08108         0   0.09818       175       320     0.854    0.9586    0.9752    0.7912   0.01822   0.08295         0
   401/799     1.89G   0.01784   0.08308         0    0.1009       120       320    0.8578    0.9669     0.979    0.7937   0.01815   0.08044         0
   402/799     1.89G   0.01701   0.08185         0   0.09886       217       320    0.8439    0.9656    0.9791    0.7933   0.01823   0.08013         0
   403/799     1.89G   0.01725   0.08563         0    0.1029       150       320    0.8473    0.9701    0.9806    0.7933   0.01845   0.08119         0
   404/799     1.89G   0.01748   0.08768         0    0.1052       110       320    0.8435    0.9726    0.9814    0.7971   0.01823   0.08073         0
   405/799     1.89G   0.01696   0.08312         0    0.1001        98       320    0.8546    0.9707    0.9816    0.7956   0.01869   0.08269         0
   406/799     1.89G   0.01785   0.08573         0    0.1036       175       320    0.8501    0.9713    0.9819    0.7958   0.01805   0.08094         0
   407/799     1.89G   0.01762    0.0847         0    0.1023       167       320    0.8482     0.972    0.9825    0.7996   0.01814   0.07931         0
   408/799     1.89G   0.01749   0.08282         0    0.1003        97       320    0.8416    0.9764     0.984    0.8005   0.01845    0.0794         0
   409/799     1.89G   0.01746   0.08029         0   0.09775       185       320    0.8426    0.9732    0.9827    0.8004   0.01863   0.08133         0
   410/799     1.89G   0.01721   0.08306         0    0.1003       148       320    0.8442    0.9694    0.9809       0.8   0.01845   0.08075         0
   411/799     1.89G   0.01752   0.07991         0   0.09743       206       320    0.8426    0.9732    0.9802    0.7934   0.01796   0.07933         0
   412/799     1.89G   0.01687    0.0815         0   0.09837       112       320    0.8474    0.9713    0.9804    0.7943   0.01785   0.07903         0
   413/799     1.89G   0.01733   0.08372         0     0.101       217       320    0.8454    0.9707      0.98     0.793   0.01785   0.08025         0
   414/799     1.89G   0.01726   0.08328         0    0.1005       296       320    0.8473    0.9713    0.9799    0.7953   0.01778   0.07932         0
   415/799     1.89G   0.01738   0.08405         0    0.1014       179       320    0.8468    0.9675    0.9764      0.79   0.01818   0.08104         0
   416/799     1.89G   0.01733   0.07943         0   0.09676       149       320    0.8519    0.9675    0.9769    0.7877   0.01827    0.0819         0
   417/799     1.89G   0.01671   0.08264         0   0.09935        95       320    0.8447    0.9701    0.9784    0.7896   0.01801    0.0806         0
   418/799     1.89G   0.01722   0.08458         0    0.1018       153       320    0.8476    0.9675     0.977    0.7877   0.01797   0.08086         0
   419/799     1.89G   0.01711   0.08446         0    0.1016       141       320    0.8576    0.9688    0.9783    0.7857   0.01809   0.08197         0
   420/799     1.89G   0.01674   0.08051         0   0.09726       215       320    0.8553    0.9631     0.976    0.7922   0.01823   0.08351         0
   421/799     1.89G   0.01696   0.08077         0   0.09773       207       320     0.844    0.9656     0.975    0.7873   0.01832   0.08212         0
   422/799     1.89G   0.01733   0.08417         0    0.1015       205       320    0.8341    0.9673    0.9784    0.7884   0.01834   0.08116         0
   423/799     1.89G   0.01715   0.08211         0   0.09927       227       320     0.843    0.9694     0.981    0.7977    0.0183   0.08018         0
   424/799     1.89G   0.01764   0.08425         0    0.1019       163       320    0.8579    0.9682    0.9813    0.8016   0.01769   0.07836         0
   425/799     1.89G   0.01715   0.08219         0   0.09934       229       320    0.8536    0.9701    0.9804    0.7976   0.01799   0.07915         0
   426/799     1.89G   0.01697   0.08523         0    0.1022       121       320    0.8478    0.9694    0.9795    0.7986   0.01831   0.08091         0
   427/799     1.89G   0.01713   0.08309         0    0.1002       126       320    0.8441    0.9707    0.9797     0.793   0.01836   0.08129         0
   428/799     1.89G   0.01653   0.08214         0   0.09867       203       320    0.8458    0.9669    0.9794    0.7942   0.01845   0.08168         0
   429/799     1.89G   0.01659    0.0758         0   0.09239       177       320    0.8435    0.9656    0.9797    0.8009   0.01842   0.08071         0
   430/799     1.89G   0.01697   0.08201         0   0.09898       126       320    0.8472    0.9643    0.9788    0.8059   0.01818   0.08077         0
   431/799     1.89G   0.01709   0.08164         0   0.09873       120       320    0.8439    0.9675    0.9789    0.8043   0.01826   0.08092         0
   432/799     1.89G    0.0171   0.07914         0   0.09624       140       320    0.8488    0.9662    0.9781    0.8034   0.01839    0.0808         0
   433/799     1.89G   0.01638   0.08116         0   0.09754       178       320    0.8444    0.9656    0.9784    0.8023   0.01818   0.07928         0
   434/799     1.89G   0.01787   0.08537         0    0.1032       132       320    0.8397    0.9675     0.979    0.8007   0.01838   0.07976         0
   435/799     1.89G   0.01659   0.08085         0   0.09744       132       320    0.8495    0.9707    0.9819    0.8047   0.01851    0.0808         0
   436/799     1.89G   0.01692   0.08249         0   0.09941       131       320    0.8505    0.9707    0.9819    0.8087   0.01828   0.08047         0
   437/799     1.89G   0.01709    0.0829         0       0.1       122       320    0.8459    0.9669    0.9793    0.7994   0.01813   0.08092         0
   438/799     1.89G   0.01727   0.08126         0   0.09853       207       320    0.8509    0.9726    0.9795    0.7989   0.01811   0.08074         0
